 "x" ,
 "http://yago-knowledge.org/resource/_Q1818086" ,
 "http://yago-knowledge.org/resource/_Q181911" ,
 "http://yago-knowledge.org/resource/_Q18221380" ,
 "http://yago-knowledge.org/resource/_Q18288920" ,
 "http://yago-knowledge.org/resource/_Q18289375" ,
 "http://yago-knowledge.org/resource/_Q18331920" ,
 "http://yago-knowledge.org/resource/_Q18331929" ,
 "http://yago-knowledge.org/resource/_Q18399854" ,
 "http://yago-knowledge.org/resource/_Q18415253" ,
 "http://yago-knowledge.org/resource/_Q18415552" ,
 "http://yago-knowledge.org/resource/_Q18457351" ,
 "http://yago-knowledge.org/resource/_Q18458281" ,
 "http://yago-knowledge.org/resource/_Q18458561" ,
 "http://yago-knowledge.org/resource/_Q18610974" ,
 "http://yago-knowledge.org/resource/_Q1861313" ,
 "http://yago-knowledge.org/resource/_Q18654932" ,
 "http://yago-knowledge.org/resource/_Q18654936" ,
 "http://yago-knowledge.org/resource/_Q18654950" ,
 "http://yago-knowledge.org/resource/_Q1867568" ,
 "http://yago-knowledge.org/resource/_Q18700348" ,
 "http://yago-knowledge.org/resource/_Q18700349" ,
 "http://yago-knowledge.org/resource/_Q1870604" ,
 "http://yago-knowledge.org/resource/_Q18745182" ,
 "http://yago-knowledge.org/resource/_Q18923444" ,
 "http://yago-knowledge.org/resource/_Q18991818" ,
 "http://yago-knowledge.org/resource/_Q1908278" ,
 "http://yago-knowledge.org/resource/_Q1918395" ,
 "http://yago-knowledge.org/resource/_Q1924941" ,
 "http://yago-knowledge.org/resource/_Q19838499" ,
 "http://yago-knowledge.org/resource/_Q19838512" ,
 "http://yago-knowledge.org/resource/_Q1987585" ,
 "http://yago-knowledge.org/resource/_Q19947306" ,
 "http://yago-knowledge.org/resource/_Q19947406" ,
 "http://yago-knowledge.org/resource/_Q19947524" ,
 "http://yago-knowledge.org/resource/_Q19947525" ,
 "http://yago-knowledge.org/resource/_Q19947528" ,
 "http://yago-knowledge.org/resource/_Q19947532" ,
 "http://yago-knowledge.org/resource/_Q19947656" ,
 "http://yago-knowledge.org/resource/_Q19947674" ,
 "http://yago-knowledge.org/resource/_Q19977924" ,
 "http://yago-knowledge.org/resource/_Q2003239" ,
 "http://yago-knowledge.org/resource/_Q20038371" ,
 "http://yago-knowledge.org/resource/_Q20039598" ,
 "http://yago-knowledge.org/resource/_Q20040061" ,
 "http://yago-knowledge.org/resource/_Q20040971" ,
 "http://yago-knowledge.org/resource/_Q2007279" ,
 "http://yago-knowledge.org/resource/_Q2008321" ,
 "http://yago-knowledge.org/resource/_Q20102535" ,
 "http://yago-knowledge.org/resource/_Q20102698" ,
 "http://yago-knowledge.org/resource/_Q2036649" ,
 "http://yago-knowledge.org/resource/_Q20428270" ,
 "http://yago-knowledge.org/resource/_Q20534320" ,
 "http://yago-knowledge.org/resource/_Q2059399" ,
 "http://yago-knowledge.org/resource/_Q20619142" ,
 "http://yago-knowledge.org/resource/_Q2071282" ,
 "http://yago-knowledge.org/resource/_Q20730435" ,
 "http://yago-knowledge.org/resource/_Q20754569" ,
 "http://yago-knowledge.org/resource/_Q2088622" ,
 "http://yago-knowledge.org/resource/_Q20899062" ,
 "http://yago-knowledge.org/resource/_Q20899940" ,
 "http://yago-knowledge.org/resource/_Q2091017" ,
 "http://yago-knowledge.org/resource/_Q2091644" ,
 "http://yago-knowledge.org/resource/_Q20971500" ,
 "http://yago-knowledge.org/resource/_Q2099038" ,
 "http://yago-knowledge.org/resource/_Q21009431" ,
 "http://yago-knowledge.org/resource/_Q21015145" ,
 "http://yago-knowledge.org/resource/_Q21015190" ,
 "http://yago-knowledge.org/resource/_Q21015257" ,
 "http://yago-knowledge.org/resource/_Q21015273" ,
 "http://yago-knowledge.org/resource/_Q21015336" ,
 "http://yago-knowledge.org/resource/_Q21015358" ,
 "http://yago-knowledge.org/resource/_Q2102856" ,
 "http://yago-knowledge.org/resource/_Q2112158" ,
 "http://yago-knowledge.org/resource/_Q2130798" ,
 "http://yago-knowledge.org/resource/_Q2136105" ,
 "http://yago-knowledge.org/resource/_Q21426734" ,
 "http://yago-knowledge.org/resource/_Q2162274" ,
 "http://yago-knowledge.org/resource/_Q2181277" ,
 "http://yago-knowledge.org/resource/_Q21855139" ,
 "http://yago-knowledge.org/resource/_Q2204178" ,
 "http://yago-knowledge.org/resource/_Q22125232" ,
 "http://yago-knowledge.org/resource/_Q22127062" ,
 "http://yago-knowledge.org/resource/_Q22127309" ,
 "http://yago-knowledge.org/resource/_Q22127445" ,
 "http://yago-knowledge.org/resource/_Q22129559" ,
 "http://yago-knowledge.org/resource/_Q22129643" ,
 "http://yago-knowledge.org/resource/_Q22129659" ,
 "http://yago-knowledge.org/resource/_Q22131617" ,
 "http://yago-knowledge.org/resource/_Q22131620" ,
 "http://yago-knowledge.org/resource/_Q2217815" ,
 "http://yago-knowledge.org/resource/_Q2222811" ,
 "http://yago-knowledge.org/resource/_Q22248729" ,
 "http://yago-knowledge.org/resource/_Q2240589" ,
 "http://yago-knowledge.org/resource/_Q2251282" ,
 "http://yago-knowledge.org/resource/_Q2263354" ,
 "http://yago-knowledge.org/resource/_Q2268640" ,
